0050   ,じ芖50   ,20080606,    41.3624
0052   ,碔üм     ,20080606,    26.5996
0050   ,じ芖50   ,20080609,    40.3399
0052   ,碔üм     ,20080609,    25.8016
0050   ,じ芖50   ,20080610,    39.3834
0052   ,碔üм     ,20080610,    25.3361
0050   ,じ芖50   ,20080611,    39.5153
0052   ,碔üм     ,20080611,    25.2696
0050   ,じ芖50   ,20080612,    38.5588
0052   ,碔üм     ,20080612,    24.5314
0050   ,じ芖50   ,20080613,    38.7897
0052   ,碔üм     ,20080613,    24.4782
0050   ,じ芖50   ,20080616,    38.9876
0052   ,碔üм     ,20080616,    24.6046
0050   ,じ芖50   ,20080617,    39.2514
0052   ,碔üм     ,20080617,    24.2721
0050   ,じ芖50   ,20080618,    39.3174
0052   ,碔üм     ,20080618,    24.6711
0050   ,じ芖50   ,20080619,    38.5588
0052   ,碔üм     ,20080619,    24.2721
0050   ,じ芖50   ,20080620,    37.7342
0052   ,碔üм     ,20080620,    23.9396
0050   ,じ芖50   ,20080623,    37.8331
0052   ,碔üм     ,20080623,    23.8731
0050   ,じ芖50   ,20080624,    37.5362
0052   ,碔üм     ,20080624,    23.5406
0050   ,じ芖50   ,20080625,    37.9321
0052   ,碔üм     ,20080625,    23.6404
0050   ,じ芖50   ,20080626,    37.6352
0052   ,碔üм     ,20080626,    23.7401
0050   ,じ芖50   ,20080627,    36.4478
0052   ,碔üм     ,20080627,    22.9089
0050   ,じ芖50   ,20080630,    36.2828
0052   ,碔üм     ,20080630,    23.1416
0050   ,じ芖50   ,20080701,    36.2169
0052   ,碔üм     ,20080701,    22.8756
0050   ,じ芖50   ,20080702,    35.8211
0052   ,碔üм     ,20080702,    22.8823
0050   ,じ芖50   ,20080703,    35.7551
0052   ,碔üм     ,20080703,    22.8823
0050   ,じ芖50   ,20080704,    34.6996
0052   ,碔üм     ,20080704,    22.2771
0050   ,じ芖50   ,20080707,    35.3263
0052   ,碔üм     ,20080707,    22.4700
0050   ,じ芖50   ,20080708,    34.1059
0052   ,碔üм     ,20080708,    21.9579
0050   ,じ芖50   ,20080709,    33.9409
0052   ,碔üм     ,20080709,    21.8981
0050   ,じ芖50   ,20080710,    34.1059
0052   ,碔üм     ,20080710,    21.8116
0050   ,じ芖50   ,20080711,    34.8975
0052   ,碔üм     ,20080711,    21.8781
0050   ,じ芖50   ,20080714,    34.4357
0052   ,碔üм     ,20080714,    21.8582
0050   ,じ芖50   ,20080715,    32.9184
0052   ,碔üм     ,20080715,    21.6121
0050   ,じ芖50   ,20080716,    32.6546
0052   ,碔üм     ,20080716,    21.2796
0050   ,じ芖50   ,20080717,    34.4357
0052   ,碔üм     ,20080717,    21.5789
0050   ,じ芖50   ,20080718,    33.6441
0052   ,碔üм     ,20080718,    21.5456
0050   ,じ芖50   ,20080721,    35.4582
0052   ,碔üм     ,20080721,    22.4101
0050   ,じ芖50   ,20080722,    34.8975
0052   ,碔üм     ,20080722,    22.0111
0050   ,じ芖50   ,20080723,    35.8211
0052   ,碔üм     ,20080723,    22.5431
0050   ,じ芖50   ,20080724,    36.0519
0052   ,碔üм     ,20080724,    22.6096
0050   ,じ芖50   ,20080725,    35.5572
0052   ,碔üм     ,20080725,    22.2705
0050   ,じ芖50   ,20080729,    34.2708
0052   ,碔üм     ,20080729,    21.5456
0050   ,じ芖50   ,20080730,    34.6666
0052   ,碔üм     ,20080730,    21.9446
0050   ,じ芖50   ,20080731,    34.5677
0052   ,碔üм     ,20080731,    21.7052
0050   ,じ芖50   ,20080801,    34.5677
0052   ,碔üм     ,20080801,    21.7052
0050   ,じ芖50   ,20080804,    34.6336
0052   ,碔üм     ,20080804,    21.6454
0050   ,じ芖50   ,20080805,    33.9080
0052   ,碔üм     ,20080805,    21.4126
0050   ,じ芖50   ,20080806,    35.1614
0052   ,碔üм     ,20080806,    22.2505
0050   ,じ芖50   ,20080807,    34.9964
0052   ,碔üм     ,20080807,    22.6096
0050   ,じ芖50   ,20080808,    36.0519
0052   ,碔üм     ,20080808,    23.5074
0050   ,じ芖50   ,20080811,    36.6787
0052   ,碔üм     ,20080811,    24.1989
0050   ,じ芖50   ,20080812,    36.6457
0052   ,碔üм     ,20080812,    24.1125
0050   ,じ芖50   ,20080813,    36.5137
0052   ,碔üм     ,20080813,    24.0394
0050   ,じ芖50   ,20080814,    36.7776
0052   ,碔üм     ,20080814,    24.0061
0050   ,じ芖50   ,20080815,    35.8870
0052   ,碔üм     ,20080815,    24.3386
0050   ,じ芖50   ,20080818,    35.1944
0052   ,碔üм     ,20080818,    23.3744
0050   ,じ芖50   ,20080819,    34.8975
0052   ,碔üм     ,20080819,    23.0751
0050   ,じ芖50   ,20080820,    35.2273
0052   ,碔üм     ,20080820,    23.2746
0050   ,じ芖50   ,20080821,    34.6666
0052   ,碔üм     ,20080821,    23.2414
0050   ,じ芖50   ,20080822,    34.7656
0052   ,碔üм     ,20080822,    22.6628
0050   ,じ芖50   ,20080825,    35.4252
0052   ,碔üм     ,20080825,    23.3079
0050   ,じ芖50   ,20080826,    35.1284
0052   ,碔üм     ,20080826,    23.1283
0050   ,じ芖50   ,20080827,    35.6891
0052   ,碔üм     ,20080827,    23.7069
0050   ,じ芖50   ,20080828,    35.4252
0052   ,碔üм     ,20080828,    23.4741
0050   ,じ芖50   ,20080829,    35.3923
0052   ,碔üм     ,20080829,    23.3079
0050   ,じ芖50   ,20080901,    33.9409
0052   ,碔üм     ,20080901,    22.0710
0050   ,じ芖50   ,20080902,    33.3802
0052   ,碔üм     ,20080902,    21.3461
0050   ,じ芖50   ,20080903,    32.9844
0052   ,碔üм     ,20080903,    21.5456
0050   ,じ芖50   ,20080904,    32.3181
0052   ,碔üм     ,20080904,    21.3993
0050   ,じ芖50   ,20080905,    32.0476
0052   ,碔üм     ,20080905,    20.7477
0050   ,じ芖50   ,20080908,    34.2708
0052   ,碔üм     ,20080908,    22.0776
0050   ,じ芖50   ,20080909,    32.7535
0052   ,碔üм     ,20080909,    21.2730
0050   ,じ芖50   ,20080910,    32.8920
0052   ,碔üм     ,20080910,    20.8474
0050   ,じ芖50   ,20080911,    31.9091
0052   ,碔üм     ,20080911,    20.5482
0050   ,じ芖50   ,20080912,    32.2390
0052   ,碔üм     ,20080912,    20.6147
0050   ,じ芖50   ,20080915,    30.7085
0052   ,碔üм     ,20080915,    19.1716
0050   ,じ芖50   ,20080916,    29.6860
0052   ,碔üм     ,20080916,    18.8857
0050   ,じ芖50   ,20080917,    30.2863
0052   ,碔üм     ,20080917,    19.2847
0050   ,じ芖50   ,20080918,    29.3561
0052   ,碔üм     ,20080918,    19.0320
0050   ,じ芖50   ,20080919,    31.4077
0052   ,碔üм     ,20080919,    20.3620
0050   ,じ芖50   ,20080922,    31.9949
0052   ,碔üм     ,20080922,    20.7809
0050   ,じ芖50   ,20080923,    32.1664
0052   ,碔üм     ,20080923,    20.7477
0050   ,じ芖50   ,20080924,    31.9685
0052   ,碔üм     ,20080924,    20.8142
0050   ,じ芖50   ,20080925,    31.4671
0052   ,碔üм     ,20080925,    21.2796
0050   ,じ芖50   ,20080926,    30.7415
0052   ,碔üм     ,20080926,    20.0162
0050   ,じ芖50   ,20080930,    29.4221
0052   ,碔üм     ,20080930,    18.7460
0050   ,じ芖50   ,20081001,    30.0818
0052   ,碔üм     ,20081001,    18.9588
0050   ,じ芖50   ,20081002,    29.3891
0052   ,碔üм     ,20081002,    19.1783
0050   ,じ芖50   ,20081003,    29.5078
0052   ,碔üм     ,20081003,    18.8458
0050   ,じ芖50   ,20081006,    28.1687
0052   ,碔üм     ,20081006,    18.1874
0050   ,じ芖50   ,20081007,    28.3336
0052   ,碔üм     ,20081007,    18.1343
0050   ,じ芖50   ,20081008,    26.5129
0052   ,碔üм     ,20081008,    16.8907
0050   ,じ芖50   ,20081009,    26.5458
0052   ,碔üм     ,20081009,    16.8907
0050   ,じ芖50   ,20081013,    25.6223
0052   ,碔üм     ,20081013,    16.3055
0050   ,じ芖50   ,20081014,    27.4100
0052   ,碔üм     ,20081014,    17.4427
0050   ,じ芖50   ,20081015,    26.7635
0052   ,碔üм     ,20081015,    17.5225
0050   ,じ芖50   ,20081016,    25.8268
0052   ,碔üм     ,20081016,    16.9107
0050   ,じ芖50   ,20081017,    25.0813
0052   ,碔üм     ,20081017,    16.3321
0050   ,じ芖50   ,20081020,    25.2924
0052   ,碔üм     ,20081020,    16.0728
0050   ,じ芖50   ,20081021,    25.1473
0052   ,碔üм     ,20081021,    16.1592
0050   ,じ芖50   ,20081022,    24.2699
0052   ,碔üм     ,20081022,    15.5940
0050   ,じ芖50   ,20081023,    23.4255
0052   ,碔üм     ,20081023,    15.0487
0050   ,じ芖50   ,20081024,    22.6076
0052   ,碔üм     ,20081024,    14.5234
0050   ,じ芖50   ,20081027,    21.0417
0052   ,碔üм     ,20081027,    13.5126
0050   ,じ芖50   ,20081028,    22.5028
0052   ,碔üм     ,20081028,    14.1643
0050   ,じ芖50   ,20081029,    22.5028
0052   ,碔üм     ,20081029,    14.1443
0050   ,じ芖50   ,20081030,    24.0757
0052   ,碔üм     ,20081030,    15.0288
0050   ,じ芖50   ,20081031,    25.5437
0052   ,碔üм     ,20081031,    15.6605
0050   ,じ芖50   ,20081103,    25.6485
0052   ,碔üм     ,20081103,    15.7004
0050   ,じ芖50   ,20081104,    25.6136
0052   ,碔üм     ,20081104,    15.9597
0050   ,じ芖50   ,20081105,    25.7254
0052   ,碔üм     ,20081105,    15.5873
0050   ,じ芖50   ,20081106,    23.9289
0052   ,碔üм     ,20081106,    14.4968
0050   ,じ芖50   ,20081107,    24.0407
0052   ,碔üм     ,20081107,    14.2840
0050   ,じ芖50   ,20081110,    23.8030
0052   ,碔üм     ,20081110,    13.8983
0050   ,じ芖50   ,20081111,    23.3906
0052   ,碔üм     ,20081111,    13.8717
0050   ,じ芖50   ,20081112,    23.3906
0052   ,碔üм     ,20081112,    14.1643
0050   ,じ芖50   ,20081113,    22.0903
0052   ,碔üм     ,20081113,    13.1867
0050   ,じ芖50   ,20081114,    22.3700
0052   ,碔üм     ,20081114,    12.7678
0050   ,じ芖50   ,20081117,    22.5098
0052   ,碔üм     ,20081117,    12.6680
0050   ,じ芖50   ,20081118,    21.6010
0052   ,碔üм     ,20081118,    12.1028
0050   ,じ芖50   ,20081119,    21.6429
0052   ,碔üм     ,20081119,    12.0363
0050   ,じ芖50   ,20081120,    20.6223
0052   ,碔üм     ,20081120,    11.3181
0050   ,じ芖50   ,20081121,    21.5171
0052   ,碔üм     ,20081121,    11.8767
0050   ,じ芖50   ,20081124,    20.9439
0052   ,碔üм     ,20081124,    11.7703
0050   ,じ芖50   ,20081125,    21.3913
0052   ,碔üм     ,20081125,    12.0563
0050   ,じ芖50   ,20081126,    21.6359
0052   ,碔üм     ,20081126,    12.3023
0050   ,じ芖50   ,20081127,    22.9292
0052   ,碔üм     ,20081127,    12.7013
0050   ,じ芖50   ,20081128,    22.4608
0052   ,碔üм     ,20081128,    12.9008
0050   ,じ芖50   ,20081201,    22.7195
0052   ,碔üм     ,20081201,    12.9141
0050   ,じ芖50   ,20081202,    21.3913
0052   ,碔üм     ,20081202,    12.3688
0050   ,じ芖50   ,20081203,    21.3214
0052   ,碔üм     ,20081203,    12.0895
0050   ,じ芖50   ,20081204,    20.9788
0052   ,碔üм     ,20081204,    11.8368
0050   ,じ芖50   ,20081205,    21.0977
0052   ,碔üм     ,20081205,    11.9166
0050   ,じ芖50   ,20081208,    22.5727
0052   ,碔üм     ,20081208,    12.7478
0050   ,じ芖50   ,20081209,    22.5727
0052   ,碔üм     ,20081209,    12.7678
0050   ,じ芖50   ,20081210,    23.9009
0052   ,碔üм     ,20081210,    13.6589
0050   ,じ芖50   ,20081211,    23.6283
0052   ,碔üм     ,20081211,    14.0978
0050   ,じ芖50   ,20081212,    22.3700
0052   ,碔üм     ,20081212,    13.2732
0050   ,じ芖50   ,20081215,    23.4255
0052   ,碔üм     ,20081215,    14.0911
0050   ,じ芖50   ,20081216,    23.4255
0052   ,碔üм     ,20081216,    13.7453
0050   ,じ芖50   ,20081217,    23.5374
0052   ,碔üм     ,20081217,    14.0645
0050   ,じ芖50   ,20081218,    23.6213
0052   ,碔üм     ,20081218,    14.1510
0050   ,じ芖50   ,20081219,    23.6422
0052   ,碔üм     ,20081219,    14.1377
0050   ,じ芖50   ,20081222,    22.8243
0052   ,碔üм     ,20081222,    13.7919
0050   ,じ芖50   ,20081223,    22.1952
0052   ,碔üм     ,20081223,    13.2931
0050   ,じ芖50   ,20081224,    22.2301
0052   ,碔üм     ,20081224,    13.3530
0050   ,じ芖50   ,20081225,    22.2511
0052   ,碔üм     ,20081225,    13.2000
0050   ,じ芖50   ,20081226,    22.2651
0052   ,碔üм     ,20081226,    13.3131
0050   ,じ芖50   ,20081229,    22.2301
0052   ,碔üм     ,20081229,    13.6921
0050   ,じ芖50   ,20081230,    23.1809
0052   ,碔üм     ,20081230,    13.8650
0050   ,じ芖50   ,20081231,    22.9781
0052   ,碔üм     ,20081231,    13.8983
0050   ,じ芖50   ,20090105,    23.9079
0052   ,碔üм     ,20090105,    14.4768
0050   ,じ芖50   ,20090106,    23.8939
0052   ,碔üм     ,20090106,    14.5633
0050   ,じ芖50   ,20090107,    24.2085
0052   ,碔üм     ,20090107,    14.5633
0050   ,じ芖50   ,20090108,    22.6705
0052   ,碔üм     ,20090108,    13.6988
0050   ,じ芖50   ,20090109,    22.5237
0052   ,碔üм     ,20090109,    13.5990
0050   ,じ芖50   ,20090110,    22.3769
0052   ,碔üм     ,20090110,    13.4328
0050   ,じ芖50   ,20090112,    22.3420
0052   ,碔üм     ,20090112,    14.0246
0050   ,じ芖50   ,20090113,    22.8313
0052   ,碔üм     ,20090113,    13.9581
0050   ,じ芖50   ,20090114,    22.7195
0052   ,碔üм     ,20090114,    13.6589
0050   ,じ芖50   ,20090115,    21.6709
0052   ,碔üм     ,20090115,    13.1003
0050   ,じ芖50   ,20090116,    21.9365
0052   ,碔üм     ,20090116,    13.2532
0050   ,じ芖50   ,20090117,    21.9505
0052   ,碔üм     ,20090117,    13.3663
0050   ,じ芖50   ,20090119,    22.0414
0052   ,碔üм     ,20090119,    13.3463
0050   ,じ芖50   ,20090120,    21.4612
0052   ,碔üм     ,20090120,    12.9074
0050   ,じ芖50   ,20090121,    21.3214
0052   ,碔üм     ,20090121,    12.7944
0050   ,じ芖50   ,20090202,    21.5870
0052   ,碔üм     ,20090202,    13.4328
0050   ,じ芖50   ,20090203,    21.9994
0052   ,碔üм     ,20090203,    13.6389
0050   ,じ芖50   ,20090204,    22.1532
0052   ,碔üм     ,20090204,    13.8185
0050   ,じ芖50   ,20090205,    21.9715
0052   ,碔üм     ,20090205,    13.8983
0050   ,じ芖50   ,20090206,    22.5098
0052   ,碔üм     ,20090206,    14.0978
0050   ,じ芖50   ,20090209,    22.7195
0052   ,碔üм     ,20090209,    14.4303
0050   ,じ芖50   ,20090210,    22.8593
0052   ,碔üм     ,20090210,    14.5167
0050   ,じ芖50   ,20090211,    23.2438
0052   ,碔üм     ,20090211,    14.8093
0050   ,じ芖50   ,20090212,    22.6146
0052   ,碔üм     ,20090212,    14.6896
0050   ,じ芖50   ,20090213,    23.2648
0052   ,碔üм     ,20090213,    15.0088
0050   ,じ芖50   ,20090216,    23.2158
0052   ,碔üм     ,20090216,    14.9490
0050   ,じ芖50   ,20090217,    22.6775
0052   ,碔üм     ,20090217,    14.4436
0050   ,じ芖50   ,20090218,    22.7125
0052   ,碔üм     ,20090218,    14.4037
0050   ,じ芖50   ,20090219,    23.0131
0052   ,碔üм     ,20090219,    14.6298
0050   ,じ芖50   ,20090220,    22.4399
0052   ,碔üм     ,20090220,    14.4968
0050   ,じ芖50   ,20090223,    22.6775
0052   ,碔üм     ,20090223,    14.5633
0050   ,じ芖50   ,20090224,    22.4818
0052   ,碔üм     ,20090224,    14.5367
0050   ,じ芖50   ,20090225,    22.8873
0052   ,碔üм     ,20090225,    14.8027
0050   ,じ芖50   ,20090226,    22.9292
0052   ,碔üм     ,20090226,    14.7694
0050   ,じ芖50   ,20090227,    23.1040
0052   ,碔üм     ,20090227,    14.8758
0050   ,じ芖50   ,20090302,    22.3210
0052   ,碔üм     ,20090302,    14.2973
0050   ,じ芖50   ,20090303,    22.3350
0052   ,碔üм     ,20090303,    14.6298
0050   ,じ芖50   ,20090304,    22.8942
0052   ,碔üм     ,20090304,    14.9490
0050   ,じ芖50   ,20090305,    23.3836
0052   ,碔üм     ,20090305,    15.2947
0050   ,じ芖50   ,20090306,    23.5374
0052   ,碔üм     ,20090306,    15.4344
0050   ,じ芖50   ,20090309,    23.2927
0052   ,碔üм     ,20090309,    15.4277
0050   ,じ芖50   ,20090310,    23.4046
0052   ,碔üм     ,20090310,    15.4277
0050   ,じ芖50   ,20090311,    23.9428
0052   ,碔üм     ,20090311,    15.9597
0050   ,じ芖50   ,20090312,    23.8030
0052   ,碔üм     ,20090312,    15.7669
0050   ,じ芖50   ,20090313,    24.4671
0052   ,碔üм     ,20090313,    16.0861
0050   ,じ芖50   ,20090316,    24.8376
0052   ,碔üм     ,20090316,    16.1592
0050   ,じ芖50   ,20090317,    25.2850
0052   ,碔üм     ,20090317,    16.3587
0050   ,じ芖50   ,20090318,    25.2361
0052   ,碔üм     ,20090318,    16.4119
0050   ,じ芖50   ,20090319,    25.0963
0052   ,碔üм     ,20090319,    16.4119
0050   ,じ芖50   ,20090320,    24.7607
0052   ,碔üм     ,20090320,    15.8866
0050   ,じ芖50   ,20090323,    25.5647
0052   ,碔üм     ,20090323,    16.4784
0050   ,じ芖50   ,20090324,    26.1798
0052   ,碔üм     ,20090324,    17.0836
0050   ,じ芖50   ,20090325,    26.4385
0052   ,碔üм     ,20090325,    17.9547
0050   ,じ芖50   ,20090326,    26.6342
0052   ,碔üм     ,20090326,    17.6222
0050   ,じ芖50   ,20090327,    26.4035
0052   ,碔üм     ,20090327,    17.0902
0050   ,じ芖50   ,20090330,    25.3689
0052   ,碔üм     ,20090330,    16.9772
0050   ,じ芖50   ,20090331,    25.6136
0052   ,碔üм     ,20090331,    17.2166
0050   ,じ芖50   ,20090401,    26.0680
0052   ,碔üм     ,20090401,    17.2232
0050   ,じ芖50   ,20090402,    26.9698
0052   ,碔üм     ,20090402,    17.6887
0050   ,じ芖50   ,20090403,    26.9838
0052   ,碔üм     ,20090403,    17.7951
0050   ,じ芖50   ,20090406,    27.1166
0052   ,碔üм     ,20090406,    17.2897
0050   ,じ芖50   ,20090407,    27.1236
0052   ,碔üм     ,20090407,    17.4892
